COMID,RiverStation,XSID,ProfileM
5781147,10429,22231,77.41978794
5781147,10146,22232,75.20581959
5781147,9981,22233,73.9663496
5781147,9931,22234,73.56589983
5781147,9807,22235,72.42335647
5781147,9653,22236,71.12959514
5781147,9505,22237,69.89104491
5781147,9479,22238,69.67363874
5781147,9399,22239,69.05931407
5781147,9311,22240,68.40498515
5781147,9101,22241,66.83859102
5781147,8969,22242,66.03713062
5781147,8672,22243,64.10781804
5781147,8517,22244,63.10062561
5781147,8458,22245,62.4821224
5781147,8430,22246,62.18505931
5781147,8358,22247,61.41937455
5781147,8281,22248,60.77957526
5781147,8128,22249,59.76719638
5781147,8018,22250,59.15436823
5781147,7937,22251,58.74172559
5781147,7867,22252,58.26201715
5781147,7794,22253,57.66924496
5781147,7709,22254,57.05589089
5781147,7616,22255,56.27824443
5781147,7441,22256,54.98548119
5781147,7226,22257,53.42148974
5781147,7029,22258,52.00293615
5781147,6852,22259,50.6331539
5781147,6672,22260,49.27813577
5781147,6508,22261,48.06023894
5781147,6421,22262,47.33080792
5781147,6228,22263,45.82079614
5781147,6139,22264,45.22390266
5781147,6022,22265,44.42307963
5781147,5900,22266,43.48654573
5781147,5723,22293,42.09755308
5781147,5365,22294,39.8296907
5781147,5046,22295,37.65426762
5781147,4672,22296,35.0185959
5781147,4364,22297,32.72763977
5781147,4096,22298,30.74058084
5781147,3908,22299,29.35381956
5781147,3764,22300,28.24413482
5781147,3578,22301,26.74412052
5781147,3510,22302,26.2467163
5781147,3348,22303,25.09932775
5781147,3146,22304,23.55566491
5781147,2988,22305,22.32097514
5781147,2864,22306,21.33287343
5781147,2651,22307,19.58572822
5781147,2516,22308,18.20671265
5781147,2364,22309,16.81704414
5781147,2142,22310,16.39829697
5781147,2040,22311,15.58085756
5781147,1953,22312,14.58110679
5781147,1836,22313,13.5337384
5781147,1716,22314,12.57785432
5781147,1548,22315,11.34884833
5781147,1344,22316,9.782395129
5781147,1158,22317,8.32527506
5781147,973,22318,6.894065722
5781147,806,22319,5.66878588
5781147,624,22320,4.191316228
5781147,385,22321,2.801035842
5781147,250,22322,1.713957035
5781215,6735,22037,40.25168932
5781215,6506,22038,39.68078076
5781215,6327,22039,39.07572242
5781215,6217,22040,38.37511412
5781215,6088,22041,37.58245503
5781215,5938,22042,36.62535561
5781215,5806,22043,35.84146091
5781215,5657,22044,34.91183519
5781215,5503,22045,33.86068497
5781215,5344,22046,32.93102996
5781215,5124,22047,31.41879967
5781215,4956,22048,30.36622676
5781215,4817,22049,29.3951834
5781215,4667,22050,28.37025518
5781215,4460,22051,27.20914508
5781215,4344,22052,26.46125534
5781215,4222,22053,25.6795975
5781215,4152,22054,25.19983739
5781215,4123,22055,24.98467925
5781215,4074,22056,24.62673915
5781215,4037,22057,24.3390876
5781215,3975,22058,23.88507446
5781215,3909,22059,23.40666465
5781215,3767,22060,22.48994005
5781215,3594,22061,21.29455852
5781215,3501,22062,20.64813222
5781215,3368,22063,20.07140664
5781215,3228,22064,19.25311447
5781215,3049,22065,18.18884339
5781215,2937,22066,17.47630241
5781215,2837,22067,16.79466103
5781215,2746,22068,16.20452577
5781215,2664,22069,15.68502778
5781215,2632,22070,15.46819043
5781215,2581,22071,15.13475645
5781215,2539,22072,14.86343063
5781215,2406,22073,14.06289327
5781215,2278,22074,13.14543631
5781215,2161,22075,12.42073273
5781215,2068,22076,11.77808608
5781215,1974,22077,11.38337875
5781215,1859,22078,10.84387819
5781215,1730,22079,10.0046221
5781215,1557,22080,9.223333961
5781215,1330,22081,8.731938815
5781215,1209,22082,8.209429909
5781215,1120,22083,7.704747334
5781215,1090,22084,7.496780581
5781215,1075,22085,7.392150275
5781215,1049,22086,7.219219076
5781215,981,22087,6.756615621
5781215,956,22088,6.576700224
5781215,890,22089,6.11159595
5781215,777,22090,5.360652164
5781215,607,22091,4.24950752
5781215,401,22092,3.399941261
5781215,185,22093,2.376513721
5781201,8030,13363,61.79857903
5781201,7859,13364,60.70219363
5781201,7762,13365,60.13627767
5781201,7613,13366,59.37995587
5781201,7391,13367,57.32275302
5781201,7325,13368,56.63019543
5781201,7214,13369,55.46846651
5781201,7180,13370,55.11591515
5781201,7047,13371,54.42910067
5781201,6825,13372,53.65001792
5781201,6545,13373,52.55128583
5781201,6437,13374,51.67127063
5781201,6403,13375,51.31026456
5781201,5969,13376,46.72703925
5781201,5844,13377,45.59384268
5781201,5663,13378,43.94612798
5781201,5618,13379,43.52965157
5781201,5596,13380,43.32493582
5781201,5527,13381,42.67736726
5781201,5285,13382,40.89079403
5781201,5024,13383,38.50224455
5781201,4857,13384,36.93379966
5781201,4819,13385,36.2979854
5781201,4724,13386,35.60365552
5781201,4604,13387,34.73533381
5781201,4500,13388,33.86760247
5781201,4324,13389,32.34015122
5781201,4161,13390,30.94152975
5781201,4074,13391,30.11395948
5781201,4029,13392,29.63656991
5781201,3982,13393,29.17633765
5781201,3927,13394,28.71189514
5781201,3766,13395,27.53747951
5781201,3648,13396,26.47781481
5781201,3499,13397,25.1057512
5781201,3256,13398,23.34210058
5781201,3112,13399,22.08226179
5781201,2893,13400,21.11774322
5781201,2576,13401,19.17584697
5781201,2465,13402,18.38178273
5781201,2041,13403,16.75147831
5781201,1777,13404,14.81089983
5781201,1589,13405,13.60116751
5781201,1412,13406,12.40586223
5781201,1380,13407,12.04804515
5781201,1317,13408,11.60680291
5781201,1279,13409,10.55572117
5781201,1179,13410,9.642064663
5781201,1078,13411,8.977949745
5781201,934,13412,7.989929347
5781201,778,13413,6.451193818
5781201,590,13414,4.373971376
5781201,453,13415,3.203835589
5781761,10823,22400,64.37835629
5781761,10529,22401,62.71857175
5781761,10298,22402,61.36677454
5781761,10086,22403,60.01315294
5781125,9947,22404,59.31841619
5781125,9851,22405,58.75431534
5781125,9757,22406,58.20176796
5781125,9717,22407,57.96885789
5781125,9668,22408,57.68228447
5781125,9559,22409,57.04080279
5781125,9303,22410,55.56429449
5781125,9269,22411,55.37134869
5781125,9055,22412,54.11518653
5781125,8952,22413,53.49360875
5781125,8745,22414,52.21520746
5781125,8635,22415,51.57078194
5781125,8489,22416,50.74109837
5781125,8327,22417,49.81104782
5781125,8061,22418,48.07200004
5781125,7868,22419,47.00598778
5781125,7700,22420,46.0249012
5781125,7531,22421,45.09039004
5781125,7275,22422,44.75995082
5781125,7224,22423,44.51913991
5781125,7173,22424,43.76065637
5781125,7100,22425,42.83877107
5781125,7026,22426,42.43298338
5781125,6925,22427,41.87375535
5781125,6723,22428,40.87503489
5781125,6475,22429,39.50467879
5781125,6371,22430,38.9181788
5781125,6348,22431,38.79011078
5781125,6301,22432,38.50974223
5781125,6193,22433,37.87526877
5781125,6094,22434,37.31576927
5781125,5856,22435,35.93674353
5781125,5662,22436,34.81693959
5781125,5461,22437,33.64750414
5781125,5270,22438,32.58283553
5781125,5037,22439,31.26109348
5781125,4990,22440,31.01029891
5781125,4948,22441,30.77900935
5781125,4889,22442,30.44241107
5781125,4691,22443,29.42051387
5781125,4529,22444,28.37808833
5781125,4486,22445,28.08116339
5781125,4456,22446,27.90708599
5781125,4358,22447,27.48676341
5781125,4239,22448,26.79853031
5781125,4077,22449,25.90265481
5781125,3881,22450,24.82945255
5781125,3767,22451,24.17044045
5781125,3707,22452,23.83404757
5781125,3628,22453,23.37564608
5781125,3538,22454,22.85894839
5781125,3423,22455,22.20584456
5781125,3230,22456,21.23360369
5781125,3117,22457,20.76150019
5781125,2909,22458,19.5233918
5781125,2646,22459,18.02314524
5781125,2480,22460,17.06442309
5781125,2200,22461,15.58999588
5781125,1987,22462,14.7402997
5781125,1840,22463,14.23384495
5781125,1736,22464,13.45873233
5781125,1683,22465,13.14275531
5781125,1646,22466,12.9172564
5781125,1609,22467,12.70562336
5781125,1556,22468,12.33512606
5781125,1463,22469,11.48371355
5781125,1370,22470,10.81421245
5781125,1334,22471,9.8806138
5781125,1194,22472,8.726170336
5781125,1056,22473,8.127368997
5781125,908,22474,7.609231204
5781125,691,22475,6.480341441
5781125,658,22476,6.266907065
5781125,612,22477,5.97366261
5781125,548,22478,4.047708877
5781125,363,22479,2.000994841
5781125,267,22480,1.52282553
5781125,209,22481,1.280861684
5781125,167,22482,1.03969168
5781125,118,22483,0.708212222
5781791,1699076,12570,93.65465448
5781791,1698772,12571,85.13004369
5781791,1698626,12572,81.02486089
5781791,1698315,12573,72.08092865
5781791,1697725,12574,55.38545672
5781791,1697196,12575,40.33288898
5781791,1697132,12576,38.54452221
5781791,1697071,12577,36.83583192
5781791,1696892,12578,31.76307649
5781791,1695932,12579,4.105517886
5781795,1695060,12580,74.282666
5781795,1693556,12581,22.26355286
5781833,1683198,12587,89.013856
5781833,1682212,12588,77.182585
5781833,1681064,12589,63.35338567
5781833,1680157,12590,52.39307535
5781833,1678845,12591,36.54597798
5781833,1677637,12592,21.99516734
5781833,1676448,12593,7.68924854
5781829,1646817,12616,89.80013582
5781829,1645829,12617,78.79498193
5781829,1644916,12618,68.29669913
5781829,1643887,12619,56.67501309
5781829,1642420,12620,40.24109982
5781829,1641012,12621,24.6842604
5781829,1639665,12622,9.674942431
5781825,1611093,12647,65.22265654
5781821,1659321,12608,87.2381585
5781817,1656351,12609,89.16009708
5781817,1655104,12610,76.43143286
5781817,1653559,12611,60.67083255
5781817,1651591,12612,40.47430951
5781817,1650415,12613,28.37351365
5781817,1649028,12614,14.30893931
5781817,1648100,12615,4.485075127
5781809,1617908,12639,95.22835764
5781809,1617207,12640,81.62248034
5781809,1616181,12641,62.51722958
5781809,1615005,12642,40.83578548
5781809,1614092,12643,23.85635331
5781809,1613867,12644,19.74397778
5781809,1613656,12645,15.9167619
5781809,1613230,12646,7.82359986
5781801,1691827,12582,87.77898098
5781801,1690786,12583,75.87728368
5781801,1688973,12584,55.16233973
5781801,1687241,12585,35.59152778
5781801,1684984,12586,9.966767661
5779277,2020752*,12879,97.36537726
5779277,2020655*,12880,94.94705843
5779277,2020557*,12881,92.53664784
5779277,2020460*,12882,90.13043505
5779277,2020363*,12883,87.62774858
5779277,2020265*,12884,85.12365669
5779277,2020168*,12885,82.7068268
5779277,2020071*,12886,80.3381874
5779277,2019973*,12887,77.97316685
5779277,2019876*,12888,75.61170187
5779277,2019779*,12889,73.2537773
5779277,2019681*,12890,70.89932987
5779277,2019584*,12891,68.54833763
5779277,2019486*,12892,66.20075588
5788844,48769,12293,77.55402964
5788844,48442,12294,76.57632154
5788844,48244,12295,76.06361656
5788844,48211,12296,75.96277457
5788844,47848,12297,74.91386802
5788844,47460,12298,73.88358724
5788844,47392,12299,73.71195954
5788844,47231,12300,73.48847325
5788844,46685,12301,71.95083727
5788844,46527,12302,71.4663957
5788844,46495,12303,71.36008842
5788844,45940,12304,69.93891926
5788844,45502,12305,68.72146812
5788844,44948,12306,66.99362001
5788844,44841,12307,66.74454074
5788844,44781,12308,66.62827498
5788844,44666,12309,66.42956791
5788844,44607,12310,66.24131029
5788844,44541,12311,66.02411642
5788844,44502,12312,65.90266794
5788844,44483,12313,65.84265781
5788844,44451,12314,65.74670526
5788844,44248,12315,65.13019132
5788844,44062,12316,64.56419836
5788844,43965,12317,64.26443097
5788844,43887,12318,64.00980161
5788844,43711,12319,63.45318959
5788844,43230,12320,62.47459234
5788844,42784,12321,61.13680665
5788844,42460,12322,60.2017664
5788844,42182,12323,59.47447313
5788844,41761,12324,58.36314307
5788844,41246,12325,56.7826284
5788844,41003,12326,56.22394254
5788844,40599,12327,54.87429196
5788844,39999,12328,53.0388205
5788844,39492,12329,51.54970478
5788844,38998,12330,49.96970263
5788844,38756,12331,49.20155635
5788844,37742,12333,46.02036452
5788844,37222,12334,44.72958265
5788844,37005,12335,44.13529368
5788844,36718,12336,43.16474692
5788844,36598,12337,42.77238461
5788844,36224,12338,41.89103994
5788844,36077,12339,41.43663711
5788844,35985,12340,41.21700833
5788844,35653,12341,40.38247702
5788844,35233,12342,39.16575594
5788844,34876,12343,37.98598342
5788844,34264,12344,36.24018385
5788844,34144,12345,35.85151291
5788844,34013,12346,35.40715034
5788844,33755,12347,34.84559065
5788844,33557,12348,34.2803075
5788844,33488,12349,34.04462062
5788844,33176,12350,32.99021272
5788844,32558,12351,31.4093405
5788844,32102,12352,29.89738363
5788844,31586,12353,28.49359969
5788844,31408,12354,27.96569879
5788844,31353,12355,27.80904541
5788844,31079,12356,26.8957753
5788844,30548,12357,25.19722297
5788844,30139,12358,23.88225467
5788844,29756,12359,22.66422574
5788844,29034,12360,20.42744391
5788844,28462,12361,18.63413091
5788844,28150,12362,17.5996435
5788844,27728,12363,16.35203202
5788844,27222,12364,14.68573346
5788844,26733,12365,13.35582176
5788844,25830,12366,11.41655908
5788844,25378,12367,10.58678289
5788844,24508,12368,8.23576508
5788844,24057,12369,7.266635339
5788844,23414,12370,5.363298556
5788844,23056,12371,4.122655778
5788844,22488,12372,5.512415086
5788836,35392,10972,83.55949242
5788836,35201,10973,83.0419822
5788836,34910,10974,82.33365724
5788836,34571,10975,81.24518053
5788836,34198,10976,80.33928314
5788836,33901,10977,79.48528496
5788836,33598,10978,78.66031902
5788836,33272,10979,77.7550328
5788836,32916,10980,77.03266434
5788836,32556,10981,76.24288656
5788836,32240,10995,75.46965985
5788836,31806,10996,74.32852109
5788836,31507,10997,73.477971
5788836,31193,10998,72.58486304
5788846,16575,12207,95.84824729
5788846,16241,12208,94.1362848
5788846,15999,12209,92.62796112
5788846,15863,12210,91.79468634
5788846,15630,12211,90.23768288
5788846,15457,12212,88.35976014
5788846,15199,12213,87.70495847
5788846,15056,12214,86.98168414
5788846,14941,12215,86.26226437
5788846,14647,12216,84.58010912
5788846,14516,12217,83.76608359
5788846,14282,12218,82.27951018
5788846,13934,12219,80.04257361
5788846,13505,12220,77.31583203
5788846,13227,12221,75.11702831
5788846,13161,12222,74.62893085
5788846,12894,12223,73.65463738
5788846,12442,12224,71.32078705
5788846,11991,12225,68.45741818
5788846,11894,12226,67.85132947
5788846,11868,12227,67.74067828
5788846,11708,12228,66.83094653
5788846,11336,12229,64.59394889
5788846,10745,12230,61.33759043
5788846,10096,12231,56.89290039
5788846,10007,12232,56.3482067
5788846,9972,12233,56.10597843
5788846,9922,12234,55.7809144
5788846,9159,12235,52.03093954
5788846,8733,12236,49.65461001
5788846,8248,12237,47.02376703
5788846,7656,12238,43.41417688
5788846,7271,12239,40.89323124
5788846,6747,12240,37.91570296
5788846,6133,12241,34.38672575
5788846,5421,12242,30.86261033
5788846,4873,12243,27.89446589
5788846,4219,12244,24.80872296
5788846,3637,12245,22.16953557
5788846,3265,12246,19.83247106
5788846,2821,12247,16.4509175
5788846,2350,12248,13.69123682
5788846,1782,12249,10.73530905
5788846,1178,12250,7.306679126
5788846,654,12251,4.394677289
5788846,191,12252,2.005342702
5788846,22488,12372,5.512415086
5788906,14087,10725,61.86254155
5788906,13252,10726,57.58959803
5788906,12549,10727,54.7047544
5788906,12471,10728,54.22421371
5788906,12318,10729,53.54140299
5788906,12134,10730,50.62220592
5788906,11157,10732,48.10510971
5788906,11108,10733,47.87619611
5788906,8675,10734,37.43013877
5788906,5857,10735,24.28075829
5788906,5758,10736,23.77077735
5788906,4213,10737,17.2761553
5788906,4079,10738,16.64862805
5788906,1693,10739,7.35362509
5788884,21435,12373,99.50355279
5788884,21089,12374,97.60546752
5788884,20398,12375,94.28038797
5788884,19938,12376,92.27011531
5788884,19670,12377,90.98747219
5788884,19629,12378,90.75193592
5788884,18034,12379,83.23769639
5788884,16818,12380,77.8547384
5788884,16321,12381,75.83627577
5788884,15626,12382,72.88191335
5788884,15272,12383,71.04222813
5788884,14748,12384,68.67641546
5788884,14142,12385,66.36789862
5788884,14001,12386,65.71774096
5788884,13721,12387,64.45266352
5788884,13503,12388,63.31545058
5788884,13108,12389,61.36704859
5788884,12793,12390,60.07293833
5788884,12733,12391,59.71254085
5788884,12668,12392,59.34333625
5788884,12503,12393,58.30991387
5788884,11862,12394,55.31545395
5788884,11596,12395,53.78855717
5788884,11324,12396,52.80037734
5788884,11000,12397,51.32232911
5788884,10659,12398,49.42476802
5788884,10018,12399,46.03035851
5788884,9568,12400,43.89084525
5788884,8954,12401,41.08694632
5788884,8404,12402,38.34906788
5788884,8210,12403,37.41015542
5788884,8113,12404,36.88659967
5788884,7873,12405,35.6570692
5788884,7546,12406,34.05397635
5788884,7213,12407,32.25021602
5788884,6987,12408,31.32760261
5788884,6576,12409,29.84902542
5788884,6158,12410,27.92669377
5788884,5701,12411,25.74703128
